Sentence ID,HIT ID,Formality,Informativeness,Implicature,Length in Words,Length in Characters,F-score,I-score,Lexical Density,Sentence
769,3H781YYV6SHCHLR7GREYI1XQ3J7ETV,4.6,5.0,4.8,25,169,76.0,4.96,72.0,"At the press conference with Clinton, Netanyahu said Israel is ""willing to engage in peace talks immediately without preconditions. Unfortunately the other side is not."""
770,3FDWKV9VCM1PTMY9XUSR05O1VZ5MUJ,4.4,4.8,4.8,26,130,76.9230769231,3.65384615385,61.5384615385,"At the root of the water crisis - as with so many of the ills affecting the Middle East - is rapid population growth, experts say."
771,3I7KR83SN9CWJ6A3E7KKPW9JT90K9L,5.6,5.0,4.2,23,139,76.0869565217,2.08695652174,69.5652173913,"At the same time, Fidel Castro noted, the US trade embargo prevents Cuba from obtaining equipment and medicines needed to combat the virus."
772,3T6EIBTM9KN4CCBMUMLVRDH7UFOAAB,5.6,5.2,4.2,31,177,79.0322580645,6.16129032258,61.2903225806,"At the same time, he noted that China did not block the U.N. Security Council's condemnation of the killing of opposition protesters or the move to set up an inquiry commission."
773,375VSR8FVV8XC15B8PNG3WXQ34IZR8,4.2,4.8,3.8,48,281,77.0833333333,4.85416666667,58.3333333333,"At the same time, just because things look one way to ""lieutenants, captains and majors"" and another way to ""senior people in the Pentagon"" doesn't mean we should take a dismissive view of the senior people's outlook in a rush to celebrate the insights of the practical warfighter."
774,3S8A4GJRD22NHY2HF4VF7VTYJ6ZV67,4.2,4.4,5.2,25,134,46.0,6.72,76.0,"At the same time, teaching anything well is damned hard, and many law schools have lots of people working there who do it damned well."
775,371Q3BEXDG89DG5ONENLT62MP61ZSW,4.8,5.2,3.8,26,151,76.9230769231,7.23076923077,65.3846153846,"At the same time, the chain has reduced overall inventory by at least 6 percent to make the store less cluttered and address reduced consumer spending."
776,3UDTAB6HH5YU6G3ZAEA26CUAFBV09W,4.8,3.6,5.2,22,112,63.6363636364,7.13636363636,59.0909090909,"""At the same time we will need to show that we can take the tough decision to control spending in future years."""
777,32TMVRKDGMXBRZ2QONRQIJPCCHS48Q,5.4,5.0,2.4,17,115,85.2941176471,2.23529411765,64.7058823529,"At the session, lawmakers also ratified a bilateral treaty on civil and commercial judicial assistance with Brazil."
778,34XASH8KLPLC1HQDG8TXQZ12NIDPMQ,4.4,4.8,2.6,23,121,69.5652173913,5.47826086957,65.2173913043,"At The Simple Dollar finance blog, a reader wrote to ask how having a pocket notebook at all times might save them money."
779,3MJ9GGZYO25F79GIH7SGLVY9IRW2AW,4.2,5.2,3.4,27,153,59.2592592593,3.62962962963,59.2592592593,"At the time, I wasn't sure if the 1,000 number was really accurate, but certainly agreed with the idea of more closely connecting with your biggest fans."
780,3H1C3QRA00IVV4PWU5J8TRXMFX7CEA,4.6,4.2,4.6,16,99,34.375,7.0625,68.75,"At the time Jackson made the heavily publicized announcement, he didn't believe what he was saying."
781,37M4O367VIH8878UWTKJSTWLWID5ML,5.4,5.4,2.4,15,87,76.6666666667,3.2,53.3333333333,"At the time of his death, he owned properties that included a thoroughbred horse ranch."
782,366FYU4PTFODE21KMI06HAAUK6GKEV,5.0,4.0,4.2,14,76,78.5714285714,3.71428571429,64.2857142857,"At the time of the filing, I.B.M. officials said they knew nothing about it."
783,3HYV4299HZVTJ1ZJDT33R513P6N8E1,4.6,5.2,3.0,21,142,73.8095238095,3.04761904762,66.6666666667,"At the time, Quinn defended his decision, saying Adams, a former teacher of African-American studies, was uniquely qualified for the position."
784,35XW21VSVFDP8ROK8DWCLRROAXUSL7,5.6,5.8,4.4,36,225,81.9444444444,4.36111111111,61.1111111111,"At this moment, the Democratic Party, the Working Families Party, ACORN, Big Labor and pro-abortion groups are flooding the district with troops and they are flooding the airwaves with a million dollars worth of negative ads."
785,3RHLQY6EDS3N8UYH5V264B3DN8P4DW,4.0,3.8,2.6,21,105,59.5238095238,8.47619047619,57.1428571429,"""At this point, I can't give you an estimate until we get a better sense of where the stress testing is."""
786,3WRBLBQ2GQ79LQQ7OKGCYTGXJOQ0GN,3.4,3.6,4.6,11,53,77.2727272727,4.27272727273,45.4545454545,"At this point, pick one: the odds are about the same."
787,3ZUE82NE090LPFZF84N99NM31728FJ,5.2,4.8,4.6,16,99,84.375,2.5,75.0,"At this writing, RNC Chairman Michael Steele and Newt Gingrich have endorsed Doug Hoffman in NY-23."
788,3MG8450X2N9VEPVMPAKJH9IW04GPUI,6.0,5.4,5.2,17,102,67.6470588235,6.76470588235,82.3529411765,Attorney Barry Lax says that Madoff's statement is one more reason the SEC should be held accountable.
789,3TRB893CSI9N31QR9J1LD8QKR2V7GT,5.2,5.4,4.0,13,82,76.9230769231,5.0,84.6153846154,Aung San Suu Kyi has recently backed direct dialogue with the military government.
790,3X0EMNLXEOOVR4KMU0UODVKFEBPPV7,4.6,5.2,4.6,17,80,82.3529411765,4.70588235294,58.8235294118,Aung San Suu Kyi has spent 14 of the past 20 years under some form of detention.
791,3EN4YVUOUBRR9IMJZ2QM4KVOLNRXJI,6.0,5.8,3.8,36,242,79.1666666667,4.94444444444,63.8888888889,"A university-educated engineer, Montes got his start in the late 1980s, and quickly rose to prominence, styling himself after Zapata, the Mexican revolutionary land reform hero, and recovering thousands of acres of property for union members."
792,3Y3N5A7N4F86AVIE7VPG3QUERNGMYH,4.8,4.6,4.0,18,118,66.6666666667,5.11111111111,66.6666666667,"A UN spokeswoman said an investigation into that case continues, though Austrian police have concluded it was suicide."
793,3EPG8DX9LJPETA57O9CB9XQG1NO5PH,5.4,4.0,4.4,14,87,64.2857142857,4.0,92.8571428571,"A U.S.-backed peace ""road map"" of 2003 does say Israel should halt settlement activity."
794,3SSN80MU8BNMK2S1HNQY5ZV10CRXKH,5.8,6.2,5.0,39,212,78.2051282051,6.25641025641,53.8461538462,"A U.S. District Judge in Brooklyn has set a Monday deadline to rule on the legality of the search, and in the meantime has ordered the government to refrain from examining the material taken in the 6 a.m. search."
795,3YCT0L9OML8FWRR5KQCRYJVDFSUSN9,5.6,5.6,4.2,42,256,71.4285714286,5.35714285714,64.2857142857,"Austoker, director of the primary care education research group at Oxford University, who is writing the advice by the NHS breast screening programme, said: ""We want to make sure that all the risks of breast screening are referred to in appropriate detail."
796,3GONHBMNHUX6FLSJ3HRZHX3GXHKMZ8,5.0,4.6,5.0,9,63,55.5555555556,3.44444444444,88.8888888889,Austrian police said they believe Mr Hampton committed suicide.
797,32K26U12DMNM27HWPR3TD13Q0SMVDZ,5.4,5.2,4.0,33,220,71.2121212121,4.27272727273,66.6666666667,"Authorities in Chattisgarh then deputized and armed civilian posses, which have been accused by human rights groups of terrorizing innocent villagers and committing atrocities of their own in the name of hunting Maoists."
798,3CZH926SIBDS00CH1QDQATLYNKQ4EP,4.8,4.8,3.2,23,130,73.9130434783,4.91304347826,65.2173913043,Auto-correct doesn't appear to work with the hardware keyboard as it does in HTC's system on the Hero and other HTC Sense devices.
799,3CVBMEMMXAF13XL2TPJ3Y82L6287HS,4.6,4.6,5.0,36,223,65.2777777778,3.61111111111,63.8888888889,"Avalos added that nobody in his district, the Excelsior, has seen the mayor for months - and that residents were especially frustrated the mayor didn't respond or visit the neighborhood after a recent deadly stabbing there."
800,306996CF6VJD1Y3E4HSYBN8A834B1K,3.2,3.4,4.4,6,29,83.3333333333,5.0,83.3333333333,A very nice indoor pool area.
801,3IVKZBIBJZ8NMV5UHSHETZYHTGLHSP,4.6,4.0,3.8,11,59,72.7272727273,3.36363636364,54.5454545455,A weary Fandi sometimes hands the oars over to his brother.
802,3K3G488TR17ZTM6MOMR092GQ6JA5Q8,5.2,5.6,3.4,36,212,77.7777777778,3.41666666667,61.1111111111,"A week later, the Joint Terrorism Task Force, armed with a search warrant and backed by a federal grand jury investigation, raided Madison's house, which he shares with his wife of 13 years and several roommates."
803,3FVBZG9CLIDNLMLI8QYUJTSYYO30HM,4.6,4.8,3.2,12,84,83.3333333333,2.33333333333,83.3333333333,"A week later, Typhoon Parma triggered massive landslides in Luzon's mountain region."
804,334ZEL5JX5EXECRHL5C4D8VI52ZSOO,4.6,4.4,4.4,21,132,85.7142857143,2.71428571429,71.4285714286,A WELL-KNOWN fashion identity was allegedly raped in the unisex toilets of Sydney's trendy nightspot The Ivy during an A-list party.
805,3XBXDSS887IX48AJ2N2ZKZ8GPCWXLK,3.2,4.0,3.6,19,102,65.7894736842,6.36842105263,57.8947368421,A while back i filled out and mailed in my application for the walt disney world career start program.
806,3EQVJH0T4ZKO1VI96SM434U3VZZHTE,4.8,4.2,4.6,14,72,64.2857142857,9.21428571429,64.2857142857,A witness said it appeared the middle part of the balcony had given way.
807,3VADEH0UHBWFZC3I05PJ2808F7VSP5,2.2,2.6,5.2,6,28,66.6666666667,2.5,66.6666666667,"A woman, any woman, will do."
808,3KL228NDMULBYGXBSDQUHDV6XMVKGC,4.2,4.6,4.6,27,134,68.5185185185,4.22222222222,55.5555555556,"A year and a half ago, we wrote about Kevin Kelly's theory that to be a success as a content creator, you just need 1,000 ""true fans."""
809,3VDI8GSXAESR3FVAJOTRR8MF2M28GI,5.0,5.2,4.6,16,80,53.125,4.8125,62.5,"Back in 1963, a sitcom named ""The Patty Duke Show"" defined what a girl could be."
810,3JVP4ZJHDORNHHW2E8GFJ5TDY1I0IF,4.8,5.2,3.8,30,165,58.3333333333,4.9,60.0,"Back in Edgy, the right-click menu had an ""Eject"" option, which unmounted the drive, and presumably sent some signal to the drive to let it know it could power down."
811,3HXK2V1N4JEGH0TL37KQHH9CGM92G8,3.4,5.4,3.6,15,81,63.3333333333,2.86666666667,53.3333333333,"Backlighting is even, though, and we prefer the keys to those on the T-Mobile G1."
812,3VCK0Q0PO4DFVI7TBOT7ODPUK0BN0H,3.6,4.2,2.8,9,46,61.1111111111,10.4444444444,77.7777777778,"Back then, many trips took two hours each way."
813,3OWZNK3RYKOZMIUGNC97LWA3PUP2U9,5.2,5.4,2.8,26,172,78.8461538462,3.96153846154,65.3846153846,"Back-to-back storms in late September and early October killed more than 900 people, and a third storm then threatened the northern Philippines before veering toward Japan."
814,3UY4PIS8QQKF27SB77X72I84PSHN1K,5.2,4.8,4.6,21,129,64.2857142857,8.66666666667,66.6666666667,"Baloi said while it was clear the national unity government had brought about positive change in Zimbabwe, it faced some hurdles."
815,3EHIMLB7F6Y53BQL3UB9C8YGHMF8HH,4.6,5.2,4.2,26,155,75.0,4.76923076923,73.0769230769,"Bank of America (BAC) did that earlier this decade, and as a result, outgoing CEO Ken Lewis (and other top executives) doesn't have an employment contract."
816,3MQY1YVHS2JKQJLANLSCG6IF09IB21,5.0,4.4,4.4,24,122,75.0,3.66666666667,58.3333333333,"Barely 12, with large brown eyes and stick-like arms, Fandi is 3 years older than his brother -- in his eyes almost a man."
817,3GL25Y6842THAQS42Z3EKCN5PHMXMM,4.8,4.4,3.2,20,129,87.5,3.95,50.0,"Baron Ashcroft of Chichester, deputy chairman of the party, gave £1.6m to the Conservatives in 2008 through his company Bearwood."
818,3J9UN9O9J2RJCSG8WQ1FV68DBG70JR,4.8,5.4,2.2,9,54,83.3333333333,8.33333333333,66.6666666667,BART ran trains through the night Friday and Saturday.
819,33P2GD6NRMRPYCSMCJ8C2D77CM8KHB,5.0,5.0,4.0,18,131,63.8888888889,10.1666666667,77.7777777778,"Bartz has been making hard decisions, cutting deadwood and reassembling a Byzantine management structure into something that works."
820,391FPZIE4BL318XY6XCE80G5ED6HU5,4.4,5.2,4.2,32,193,65.625,4.71875,71.875,"Based on the fastest-rising related terms [footie pajamas], [footed pajamas] and [max costume pattern], it seems like at least a few folks are choosing to make [max wolf suit] costumes at home:"
821,3P7RGTLO6DCAOPK86DYKLRK3ZRIAKQ,4.2,4.0,3.8,17,93,58.8235294118,8.47058823529,64.7058823529,"Base on the planned itinerary, will we have time to enjoy the falls without rushing too much?"
822,3DTJ4WT8BCE83X06MJ3G4PY7OFTEZB,5.4,5.0,4.8,25,114,26.0,5.64,48.0,"""Basically, he was told what needed to be done and that it was up to him to do it,"" said one person who was there."
823,3UQ1LLR2697L8V2QRDAL0RXIORNALT,3.0,3.6,4.0,22,140,50.0,4.13636363636,63.6363636364,"Basically, it's people paying for access to Matthew (he even admits that in the description, saying it's like a permanent ""backstage pass"")."
824,3EKZL9T8Y7L7FEGYK6REEUUZ7DZCHQ,2.8,3.0,3.6,13,74,26.9230769231,5.30769230769,61.5384615385,"basically this script works quite well, but only if i manually execute it."
825,3D06DR5224I5EDKBRPB004C7OWDAMV,5.2,5.8,3.2,27,163,61.1111111111,4.51851851852,62.962962963,"Battery life is the stand-out surprise at this stage, and we're especially enamored by Android 2.0's new gauges, which show what has been consuming the most power."
826,3GITHABACXKMRSA7QBXL71I9HYVN21,5.0,4.4,3.6,29,198,81.0344827586,3.79310344828,72.4137931034,"BBC Scotland's business and economy editor Douglas Fraser said four-way negotiations with Lloyds, RBS and the European Commission have reached a particularly intense period over the past three days."
827,3KLL7H3EGC03ENMYBNMJ4MIOSKFHVU,4.0,5.0,3.0,5,28,30.0,7.4,80.0,be advised there are stairs.
828,3N5YJ55YXF2BWV5B3QQ0DJ17TMNANV,3.0,5.0,3.4,12,63,29.1666666667,6.83333333333,58.3333333333,be advised you must wear the sandals and ponchos they give you.
829,3IHWR4LC7CC5Z6159CTUCKZVHZU8IA,4.4,5.6,4.2,29,165,62.0689655172,4.44827586207,62.0689655172,"Beast Mode isn't a difficult challenge, you just pet every yak you encounter in the Tibetan Village level, and the instructions for getting it are there in the game."
830,3ZG552ORAL3ZZXJGS2JCHICM31Y2VY,5.0,5.0,4.4,34,243,79.4117647059,5.82352941176,61.7647058824,"Because given the fact that when this command (btlaunchmanycurses --tracker-proxy 127.0.0.1:8118 <directory>) is issued, either as user or by sudo the term states, error: unknown key --tracker-proxy run with no args for parameter explanations."
831,3QQUBC64ZDDNS8D4E0IEXRC5U7WXNM,5.8,6.0,3.6,49,285,73.4693877551,4.26530612245,48.9795918367,"""Because of the strong beliefs in Nationalism and Indianisation of workers like Sarang and others like him, they are unable to succeed in their designs. Therefore there is a need for having a law in the country which should give freedom to people to choose their religion,"" Singh said."
832,36FQTHX3Z2Q9B1HTRL6HZGN76NIB3C,4.8,5.0,5.0,14,78,67.8571428571,4.71428571429,57.1428571429,"Before Friday's killings, he had already lost a son and a brother to violence."
833,3H6W48L9F3O86TKRKAZKZX3TLKRPWH,3.2,5.0,4.4,10,50,40.0,2.8,70.0,"""Before, it was very cheap, $10 a visit,"" he said."
834,34R3P23QHR0GTCM31XRFQO12ZTHHW4,6.0,6.0,2.4,14,80,85.7142857143,2.85714285714,64.2857142857,"Before visiting Israel, Clinton met with Abbas in the Gulf emirate of Abu Dhabi."
835,3XEDXEGFX2NENCMQEB1RWL8QQ570KQ,4.2,5.0,3.2,30,155,56.6666666667,6.73333333333,63.3333333333,"Before we try to get you a working xserver display, make a copy of your Xorg.log file that is generated when you try booting to Gnome using the ati driver."
836,3JMNNNO3B03CEMJLICO83KV0AA02W8,2.0,4.2,4.2,14,73,21.4285714286,3.14285714286,57.1428571429,"Before you think, I'm a newbie too, and have not yet installed it myself."
837,3GVPRXWRPGT1ZSWMZ71OYK306FN7IL,5.6,4.8,4.2,19,123,65.7894736842,4.0,63.1578947368,"Beijing has accused the Tibetan spiritual leader of instigating the violence in Lhasa, but he has denied those allegations."
838,3087LXLJ6LF37QUCD0AUG8GLI9PF02,2.0,2.4,5.4,7,40,42.8571428571,7.57142857143,85.7142857143,being a windows zombie is very limiting.
839,32XN26MTXYIP7I48ZBDSBLL5F5C0LT,5.6,5.2,3.6,18,95,58.3333333333,6.72222222222,72.2222222222,Being operated by the Seneca Nation they do not have to follow our New York State smoking laws.
840,3G9UA71JVUTXU3GSHPMOALI0JUC7JX,5.4,5.2,4.2,36,214,54.1666666667,3.38888888889,55.5555555556,"""Being that Uncharted 2 is an action-adventure game, we wanted people to have an incentive to explore these worlds and see them from a different perspective, and use all the skills we've taught them,"" Minkoff said."
841,301KG0KX9BKUHWOWND282HLDVMM2H7,1.0,1.0,3.4,1,6,100.0,0.0,100.0,Below.
842,3L7SUC0TTTT9D0MTZNE7BY0UFA20MV,5.4,5.8,3.4,17,114,76.4705882353,5.05882352941,70.5882352941,Below is a table of iMac prices from leading Apple Resellers that was extracted from AppleInsider's MacPriceGuide.
843,341YLJU21HYUDRZGTVKT2TMSVZ12I0,3.0,3.6,3.0,6,28,83.3333333333,4.16666666667,66.6666666667,Below is the results of top.
844,31ODACBENTE0ZO4X0I482DQIK3HSQW,2.8,4.0,5.2,19,97,31.5789473684,12.0526315789,68.4210526316,"Beryl is crashing and going back to mentacity, i haven't gotten it to run either, I get the wsod."
845,3A9LA2FRWRDVICRTB2N1S7F98VNHXX,3.6,4.8,3.4,23,107,50.0,6.26086956522,52.1739130435,"Beryl is so stable on my ibook, that I actually keep it on all the time, except when I need to play videos."
846,3VCK0Q0PO4DFVI7TBOT7ODPUK0C0NV,2.0,3.0,3.2,7,54,57.1428571429,4.57142857143,57.1428571429,Beside of killing the postgresql processes manually...
847,3P458N04Q0GR3MOBSHKU5397JC62X1,5.6,5.6,3.4,18,131,80.5555555556,5.83333333333,83.3333333333,"Besides meeting Netanyahu, Clinton also held talks with Israeli Defense Minister Ehud Barak and Foreign Minister Avigdor Lieberman."
848,3FO95NVK5BZ0BPJXDXT8730NGPJSRX,2.4,3.8,5.2,4,17,100.0,12.5,50.0,Best in the city.
849,3NOEP8XAU31NVTPHUFV61GH0UMXPXA,2.6,1.8,4.0,3,15,100.0,14.3333333333,100.0,"Best luck, Alex"
850,3V7ICJJAZ9FUTX0XRZB09LFDKNEB4X,3.4,2.8,3.6,5,23,70.0,8.6,60.0,"Best of all, it's free."
851,35YHTYFL1F2J0RVSGXYJ116BC52VFA,3.0,1.8,5.0,3,13,100.0,14.3333333333,66.6666666667,Best of luck.
852,31JUPBOORM37P79BUFQ740RNY3O8LO,3.2,4.0,4.0,26,134,65.3846153846,5.5,53.8461538462,"be sure to do this in all your profile folders, they are 8 digits long consisting of letters and numbers and have .default at the end."
853,3YZ7A3YHR4SB62LZGQG542VRO7V5SX,3.2,3.4,5.0,13,60,73.0769230769,8.69230769231,53.8461538462,Better for couples in the off season as there is more to do.
854,307L9TDWJXRBCA6QUBBQQBN1NCVN3C,4.8,5.8,3.8,24,137,75.0,6.5,75.0,"Better news for CAW members is that Ford's Oakville assembly complex, also in Ontario, has the go-ahead to add a third shift when needed."
855,3SR6AEG6W4SKIHH3GY93BLMIA1HHY3,2.6,4.0,4.6,13,71,61.5384615385,6.84615384615,69.2307692308,Better not to remind everyone that purple is also the color of bruises.
856,3R0WOCG21L8MPSSWK1TOHF17MLEDUT,2.2,3.6,4.6,11,67,72.7272727273,9.54545454545,54.5454545455,"Better to use to Synaptic or Aptitude to get updates/upgrades, etc."
857,3I7SHAD35LVNVBMDKMZGQDAHNO77M1,2.8,3.4,4.6,10,59,60.0,7.8,70.0,"Better yet, let's decide issues of this sort by referendum."
858,3MDWE879UG1VQ3698U7RQTQT6FSB9T,5.0,5.0,4.4,30,155,76.6666666667,5.7,73.3333333333,Betting line: A KPIX poll on Tuesday's big East Bay congressional race has Lt. Gov. John Garamendi in the lead - but not by as much as people might expect.
859,3SA4EMRVJU1FY3J6R36ZS2UPKFD0PR,4.6,4.4,4.0,22,114,65.9090909091,3.45454545455,45.4545454545,"Between 20 and 30 percent of Yemen's water is lost through waste, he said, compared with 7 to 9 percent in Europe."
860,3AC6MFV69JHKN7R8CKBMPSVKGVLHZU,3.2,3.8,3.8,5,33,70.0,7.0,80.0,(b) Everything is case sensitive.
861,3IYI9285WRZ36KBO86UZQ7AEK53CJV,4.4,4.4,4.6,23,160,67.3913043478,3.65217391304,65.2173913043,Beyond being offered on Verizon's network (which consistently squelches AT&T in coverage and speed) the phone is forged from super-solid (and stylish) hardware.
862,3W31J70BARVYH4H6QRUBRMARZU3CKU,5.4,5.0,4.6,20,111,72.5,6.45,65.0,"Bill Evans, head of global economics at Westpac, says he believed rates could rise by 0.50 per cent on Tuesday."
863,3BFF0DJK8WBDR4WPHMY37I154AGSTA,4.4,5.2,5.8,19,102,68.4210526316,6.78947368421,68.4210526316,"""Bill Grant was a giant. So the fact that Laura stepped forward - people will take that into account."""
864,3CKVGCS3PF4CBVZYJKATN7Z07ZK0S7,5.8,6.4,3.4,37,229,79.7297297297,4.02702702703,64.8648648649,"Billionaire investor George Soros said Oct. 30 in Budapest that China will be the ""greatest winner"" from the global financial crisis, with the U.S. losing the most, leading to a shift in their positions that exceeds expectations."
865,38F60IALAFGDQVCD8KFJXCVM9IY0TW,5.6,5.6,4.0,43,272,74.4186046512,6.79069767442,69.7674418605,"Billionaire Tory donor Lord Ashcroft was embroiled in fresh controversy last night after it emerged that he accompanied the shadow foreign secretary to key meetings overseas, amid rumours that he will be given a top foreign policy role in a future Conservative government."
866,3LEG2HW4UEMA30XQSNE8ZW90F79F2M,4.6,4.6,3.2,15,99,83.3333333333,5.06666666667,60.0,"Bill O'Reilly appeared on The View yesterday, dressed as a vampire for their Halloween-themed show."
867,36QZ6V1588CSRHBEHRODCEN7NONSU1,5.6,5.8,3.4,34,219,73.5294117647,8.38235294118,67.6470588235,BJP President Rajnath Singh has said that there is a strong need in the country for amending the constitution to check large scale religious conversions allegedly being carried out by foreign forces through inducements.
868,32K26U12DMNM27HWPR3TD13Q0SNDVI,5.2,5.4,3.8,23,148,58.6956521739,4.04347826087,65.2173913043,Blacksn0w will be released to the jailbreaking baseband unlocking masses on November 4th and can be loaded onto your device directly from Blackra1n.
870,3KLL7H3EGC03ENMYBNMJ4MIOSKFVH8,4.8,5.0,4.4,26,136,61.5384615385,5.42307692308,61.5384615385,Bligh also said she will head a state delegation that will attend the Shanghai Expo in 2010 and expects the event to be a great success.
871,3NRZ1LDP7V5C0OPWVXJRY1XB2MVPZ7,4.6,5.0,3.4,22,133,70.4545454545,3.09090909091,63.6363636364,"Blinded when two months old the gold medalist from Sampoornanand Sanskrit University, Varanasi, he has a PhD and DLit under his belt."
872,3IH9TRB0FAYNO6HKARKFXACN3TNI1Z,3.2,4.8,5.0,11,63,68.1818181818,3.63636363636,63.6363636364,Boating north of the Poertlandville bridge is at your own risk.
873,3XABXM4AJ04IG4POMKY3LMQH89B8QD,4.8,5.6,4.8,32,171,70.3125,5.125,65.625,"""Bob Moffat, who had been placed on a leave of absence as a result of a U.S. federal investigation into his personal activities, is no longer an employee of IBM,"" it said."
874,3P7QK0GJ3SKG8HOQTZ8F2OPIRC42ZY,5.4,4.6,3.4,16,110,62.5,4.625,81.25,"Bob Schoellkopf, another broker, says property appraisals should be done every other year instead of annually."
875,3MQKOF1EE1NZHWH1F18PZ3M471PDWS,1.2,1.2,4.6,2,7,75.0,1.0,50.0,Boo ya.
876,30P8I9JKOHKRYU23ALLAFPFYNBP5V2,4.6,5.4,3.6,25,137,70.0,6.48,52.0,"Born between 1978 and the turn of this century, millennials are not worked up over the culture wars that have raged since the Reagan era."
877,391JB9X4ZX7BQQTX3GOPUIF3T87KMK,4.8,5.2,4.8,24,138,66.6666666667,5.375,66.6666666667,"Boston accountant Harry Markopolos did ask questions, but his warnings to the SEC - that Madoff was running a Ponzi scheme - were ignored."
878,3J6BHNX0U8RH88EXFH3P7X43YYHKNK,3.6,4.2,3.2,8,43,62.5,7.5,75.0,Both also have raised more money than Litt.
879,34HEO7RUG5TWBTX3WX7HM36HUJCARJ,5.6,5.0,5.0,63,365,68.253968254,6.01587301587,53.9682539683,"Both during my time interacting with senior management at Time Warner (where I worked at AOL after it acquired the company I founded, Relegence) and with some of my current portfolio companies that are working with the film and music industries, it is clear to me that many of the smart people running these media companies understand which way the wind is blowing."
880,3OLZC0DJ8IE3AIXIH5444YJ3SXUVI1,4.8,5.2,4.6,16,88,28.125,3.375,43.75,"""Both have indicated that they will abide by it, and I believe them,"" he told reporters."
881,3HRWUH63QT1EQPTU8UZJ58LL18MN52,4.8,5.2,4.2,38,219,84.2105263158,3.55263157895,57.8947368421,"Both in Canada and across the pond, searchers are looking for costumes based on Lewis Carroll's classic story Alice in Wonderland, with [mad hatter costume] in the top 10 in the U.K. and [alice in wonderland] in Canada."
882,3YO4AH2FPCJ0YFKLRGLOS7KZPBYQ07,5.6,5.2,2.6,11,66,86.3636363636,3.63636363636,72.7272727273,"Both Lewis Cook and Al Hoang, a Vietnamese immigrant, are lawyers."
883,3XAOZ9UYRYQ05453NZPO6C39U34Q1A,4.6,3.8,3.4,6,31,83.3333333333,10.6666666667,66.6666666667,Both sides expect a close race.
884,3OZ4VAIBEWEZ5THOZNP4GZY35CJVJD,5.0,4.2,3.8,20,110,57.5,3.85,55.0,"Both the AFL-CIO and the UAW, who had either endorsed Scozzafava or sat on the fence, have now endorsed Owens."
885,3HA5ODM5K9RS4W0EMHYI80PQ1VWSVQ,3.4,4.0,2.8,7,40,64.2857142857,0.857142857143,57.1428571429,"Both work, but both crash, fairly often."
886,341YLJU21HYUDRZGTVKT2TMSVZ1I2G,2.2,3.0,4.6,6,24,50.0,3.16666666667,66.6666666667,Both would be fun to do.
887,324N5FAHSWAUGDN6H8PGHEYGK1JVKC,5.2,5.4,4.6,16,95,53.125,7.25,68.75,Bradford said he can focus intently on better policing and save money in the Police Department.
888,31MBOZ6PANQ91AZOBR6C6MN6OU8CLX,4.8,5.2,4.8,25,156,68.0,2.88,60.0,"Bradford's resume could help him with voters concerned about crime, but he is vulnerable because problems with the city's crime lab emerged under his watch."
889,37NXA7GVSS550J5O281HWEBV91OVLF,5.2,5.8,4.6,17,108,85.2941176471,2.94117647059,76.4705882353,"Brenda Stardig, a real estate broker, is endorsed by Lawrence, the police union, and several builder groups."
890,37Y5RYYI0O4K8L59MWZ0WLMBH64SXT,4.6,5.2,3.4,35,194,80.0,5.54285714286,62.8571428571,Bridge woes: The latest epic snafu on the Bay Bridge comes just as Caltrans is gearing up for the most challenging part of the eastern span rebuild project - the assembly of the signature tower.
891,3EFNPKWBMRN8REEJT59SFZROFJL30I,5.2,4.8,3.8,33,203,75.7575757576,6.06060606061,78.7878787879,"""Brighton Beach Memoirs"" opened last Sunday to a mix of modest and positive reviews, but Emanuel Azenberg, the lead producer, had said that rave reviews would be essential to improve box office receipts."
892,3JUDR1D0D5Q7UPNZ63P2BVDEM9IQ2R,5.4,5.0,4.0,22,120,65.9090909091,4.90909090909,59.0909090909,"British authorities denied him entry into the country, and he was put on a plane back to the United States, police said."
893,3KWGG5KP6I1T7SH9B37R6Z2VOZYCMZ,3.0,3.6,3.6,12,66,83.3333333333,4.16666666667,75.0,Brizzly Adds Facebook - Aims to be The Blogger.com of Social Media
894,3BA7SXOG1IPIS54OZZN3QC0M4VD8RE,3.4,4.0,4.2,9,54,88.8888888889,4.0,66.6666666667,Brizzly shares much of the same philosophy as Blogger.
895,3OQQD2WO8H5JY9VZXVYYL3RK1D1I3R,3.6,4.0,3.6,14,85,50.0,3.42857142857,71.4285714286,Brizzly wants to be to microblogging what Blogger.com was to blogging five years ago.
896,3VI0PC2ZAXJ5ATDGFFIRCGCAKH1XO1,4.0,4.2,4.4,12,73,54.1666666667,7.91666666667,83.3333333333,"""Broadway Bound"" had started rehearsals and was to open in several weeks."
897,39AYGO6AFEJA9TT8DD9OXEZLX3XN6I,2.4,4.4,4.2,15,67,66.6666666667,5.46666666667,60.0,Broadway is the main drag so you can look for a hotel on this road.
898,3DIIW4IV8OU4G5E3X93HV8JQFDXI4C,5.2,5.0,3.8,21,131,78.5714285714,7.90476190476,71.4285714286,Brown also hopes the stimulus package will open a new dividing line between Labour and Conservative plans over the public finances.
899,3DIIW4IV8OU4G5E3X93HV8JQFDX4IY,5.6,5.2,4.6,23,134,65.2173913043,5.78260869565,69.5652173913,"Brown released a statement Friday reading in part, ""Mayor Newsom is a talented public official, and I believe he has a bright future."""
