Sentence ID,HIT ID,Formality,Informativeness,Implicature,Length in Words,Length in Characters,F-score,I-score,Lexical Density,Sentence
941,33IXYHIZB4HIXMXUXCU2HEO036VE24,4.8,4.6,4.6,37,208,51.3513513514,9.86486486486,62.1621621622,"But given how many musicians we're hearing about these days making exactly these types of things work to the point where they can make a living doing it, you have to begin to realize that something's working."
947,34YWR3PJ279K7CLXDUGGMFGSMEM0XF,2.0,2.2,4.2,5,25,60.0,8.8,80.0,But here's the best part.
948,371QPA24C1NDXKXV43JJBHEWEA3T1R,5.4,5.2,4.4,76,415,53.9473684211,4.89473684211,50.0,"""But here were all these brave people on Bataan and the Rock, Peggy among them, realizing more clearly every day that they would never get out. Doomed, but bracing themselves to look fate in the face as it drew nearer, knowing that they were expendable like ammunition, and that it was part of the war plan that they should sell themselves as dearly as possible before they were killed or captured by the Japs. . ."""
949,3JMQI2OLFY49U28NN0H23K9DEPKNDA,3.4,3.0,5.4,10,48,55.0,5.6,60.0,But her song and dance is starting to wear thin.
951,3MGHRFQY2KO97HB7IQ2I5TN1OKG0YL,3.4,3.6,4.2,8,44,43.75,8.0,50.0,But he was already taken by the camaraderie.
957,33TGB4G0LOGLNLIOBW4Q6QIXJPIXTN,4.4,4.6,4.2,28,154,58.9285714286,3.92857142857,57.1428571429,"But I'd rather live in a democracy than a quangocracy - even when, as must occasionally happen by the law of averages, the quangocrats happen to be right."
964,33EEIIWHK66GRGL1UD9DD0APJ7BVQ4,3.8,4.4,4.6,27,148,51.8518518519,2.18518518519,55.5555555556,"But if you want to convince your users and investors that you're truly focused on the future, you may not want to quote a 20-year-old TV commercial."
972,344M16OZKHEEM8MNJVSM92RYE1LNE3,5.8,5.8,2.8,38,217,64.4736842105,4.05263157895,65.7894736842,"But in her comments, Clinton actually called on Pakistan to raise more revenue of its own, rather than relying on U.S. aid, and said that U.S. taxpayers and Congress say, ""[W]e want to help those who help themselves."""
973,3Q9SPIIRWIL1JPEPVRHN92EYMYRAWM,4.2,4.8,3.2,16,85,53.125,1.375,43.75,"But instead of reinstating her in her job, CMS told her to re-apply for her position."
977,3WA2XVDZELG6FNGVKE657R5CJBXE6L,4.4,4.4,4.6,21,100,45.2380952381,7.90476190476,57.1428571429,But I think too that it is only fair to take a hard look internally about what Pakistan needs to do.
981,341H3G5YFZD9C7LCEC41J0W3UEK0ZC,3.6,4.6,5.0,15,81,60.0,6.93333333333,53.3333333333,But it now looks like the election is shaping up as a serious security challenge.
982,3XDJY5RK5RK9PW93RQSVEB7198K4U6,4.4,5.0,4.4,35,227,68.5714285714,3.4,62.8571428571,"But it probably doesn't look like this - ""So they're talking, but the conversation between the one-time rivals probably looks nothing like this version between Zuck, MySpace co-founder Tom Anderson and good old Rupert Murdoch."""
983,39O6Z4JLX1W00DMDGR45786IGAYXV3,4.6,4.8,3.8,37,209,63.5135135135,5.24324324324,54.0540540541,"But it's a bold move; I wish them well with it, and hope that it is a harbinger of fundamental changes in the relationship between law firm associates and their employers, changes that are surely long overdue."
984,3FCO4VKOZ3CPJNU03OBXD558EMHE7K,4.2,5.2,5.0,21,120,54.7619047619,4.28571428571,66.6666666667,"But it's still, in an objective sense, quite important and senior Pentagon figures are not mistaken to treat it as such."
986,3M0556243RJ6SMMJE6CSRKCYQ20NFL,3.6,2.8,5.4,6,22,58.3333333333,4.33333333333,33.3333333333,But it was all a ruse.
989,3SNR5F7R91SM87BWMFFU4UVHS2RIEI,3.2,3.6,4.6,18,94,66.6666666667,2.77777777778,50.0,"But I've become a fan of its filings, which are easily accessible from the comfort of my home."
991,39KV3A5D176QT6ZI4JV22M9NFDP7SD,3.4,4.6,4.8,31,192,66.1290322581,6.06451612903,64.5161290323,"But just as the meeting gets under way and smartass smalltalk is made, in walks another killer-for-hire - Stallone's longtime rival, who Willis has also invited to this job interview: Ah-nuld."
992,3QO7EE372NM1I2NVPWIDCOGIGFVQBT,2.2,2.8,4.6,5,25,70.0,3.0,60.0,But just the audio track?
993,38XPGNCKHSZ92BY3WG20AX9KNFT4VV,5.2,5.0,4.4,21,111,57.1428571429,7.90476190476,61.9047619048,But keeping it simple is a lot easier to say than do when it comes to Securities & Exchange Commission filings.
1010,37SQU136V6NCO0LM2KZ95BV1MRD11R,5.4,3.4,4.0,20,103,60.0,4.5,65.0,"But one month after Google Wave was opened to tens of thousands of people, how are people using it now?"
1017,3H5TOKO3D8IONLJ2V8USY5TL6M3647,2.6,3.0,4.8,9,46,50.0,5.33333333333,55.5555555556,"But, perhaps I was off in the wrong direction?"
1018,3T6SSHJUZE9YOCDIIY5LP9T9KVYIIR,5.2,4.6,4.6,36,197,52.7777777778,5.66666666667,61.1111111111,But quietly dropping it would be a small price to pay to get something -- anything -- into the law that can then be expanded until it crushes private care and morphs into truly socialized medicine.
1023,3UUIU9GZC44CL2YE5QLVE7RDQQ8T59,2.6,4.0,5.0,5,27,30.0,7.2,60.0,But she still feels guilty.
1024,3L1EFR8WWS4L3KIPDWTN9JHELDJF9E,5.2,5.8,3.0,27,165,75.9259259259,4.81481481481,55.5555555556,"But she traded based on that information and passed tips along to another hedge fund manager, Raj Rajaratnam, head of the Galleon Group, according to the indictment."
1025,3MYASTQBG6AUXZLF3S9J7E4IJ07QD0,3.4,5.0,4.4,28,163,73.2142857143,3.57142857143,50.0,"But, should the Democrats lose both of the governor's offices under contention on Tuesday, we will be hearing a lot about that from Republicans for months to come."
1026,3LVTFB9DE4HX9JV65IARDZ7FWSOGQ1,3.2,4.0,4.0,14,73,53.5714285714,8.21428571429,50.0,But Singer actually knows a thing or two about being green going into it.
1027,3X52SWXE0W4PC4BNF5DEFX4MM1CCWQ,4.6,4.6,5.2,20,117,55.0,5.1,70.0,But so far Cavallari's episodes have failed to elicit the spark we've come to expect from the drama-filled half hour.
1028,39XCQ6V3KX36J4N29DD23XZZ6IY65C,3.0,3.4,5.4,13,75,42.3076923077,3.15384615385,76.9230769231,"But so far, without Lauren Conrad, 'The Hills' is barely even 'The Knolls.'"
1031,3UDTAB6HH5YU6G3ZAEA26CUAFBV905,3.0,3.8,5.0,9,49,38.8888888889,2.88888888889,55.5555555556,But that is what governments do: they grab votes.
1034,38G0E1M85L48J9SIBMTIN17EMSHVU9,4.0,4.2,5.2,15,80,73.3333333333,7.46666666667,60.0,"But the bigger, more immediate issue for Yahoo is that it's running out of time."
1036,3ZRKL6Z1E729MZAJXMZW8ZMGEG9GSQ,5.6,5.6,5.0,52,300,74.0384615385,4.11538461538,59.6153846154,"But the choice between a mindset that says ""the main purpose of the military is to scare China & Russia"" or a mindset that says ""the main purpose of the military is to intervene effectively in third world backwaters"" has very real implications for what kind of hardware purchases look cost effective."
1038,30QQTY5GMJJ68JRMTOQ2HNRB0AA7UT,4.8,5.0,4.4,24,139,64.5833333333,3.58333333333,58.3333333333,"But the company did conduct an internal investigation, before Mr. Moffat agreed to leave, according to a person who was told of the review."
1041,3S37Y8CWI7ZMH0Y8MQ7WWZSYUOV4W5,4.8,4.0,4.8,27,159,77.7777777778,4.74074074074,48.1481481481,"But the entertainment industry has a vested interest in the success of this new type of convergence, as within it lies the secret to its continuing prosperity."
1047,33NKDW9FFWH414GDPA90HGITV3ICXJ,2.8,3.6,5.4,12,67,45.8333333333,4.0,75.0,"But then again, Microsoft claims to be only a software firm, right?"
1048,3TZDZ3Y0JR5UD5OH6XE2KHDKK31918,3.8,4.6,4.2,18,106,69.4444444444,4.33333333333,61.1111111111,But the nomination of Rubio would certainly put Florida back on the map as a potentially competitive race.
1050,3BAWBGQGYKY6LYGMYE07D9TUEHJ7VI,5.0,5.4,5.2,33,204,60.6060606061,4.51515151515,66.6666666667,"But the political argument against focusing on the deficit is even stronger than he realizes - because there are very good odds that even if Obama exhibited iron fiscal discipline, voters wouldn't notice."
1054,3BFNCI9LYJPM9PE3E4U1UE1BNXR37I,4.0,4.6,5.0,25,127,72.0,3.04,52.0,"But they are not immune to pressure in the form of phone calls, faxes and e-mails, at least not if they arrive by the boatload."
1055,3D1UCPY6GF8Q93JMO9M78EX6YHX385,3.8,3.6,3.4,23,120,23.9130434783,5.13043478261,47.8260869565,"But they do consider what their players will be looking forward to doing, and want to reward them when they pull it off."
1066,3ZXV7Q5FJANN1IPSPG3EB9IMRYMFCV,2.4,4.0,5.0,15,78,70.0,6.53333333333,66.6666666667,But visitor logs released by the White House on Friday show it is indeed true.
1068,3YOAVL4CAZGQBV3DXDR3V3MGBQZ4ZV,3.6,5.2,4.4,50,259,37.0,3.98,52.0,"""But we don't track trophies. [That analysis] is done by gut. We do tons and tons of playtesting, so we get a feeling for what players do, what they don't do, what they like to do and what we should encourage them to do. But we develop that from playtesting."""
1071,3VZYA8PITNXB5T1N7OXLUWP8TFB509,3.4,2.6,4.4,11,53,36.3636363636,7.63636363636,45.4545454545,"""But we want him to keep saying bad things about us."""
1073,3ULIZ0H1V94BCIM5371L818IY7H51C,3.4,4.4,4.2,22,124,56.8181818182,5.63636363636,63.6363636364,But what fans don't realize is that the film was only one part of a grander comeback scheme orchestrated by Jackson himself.
1075,336OE47KI1JLBDHN6M8J5PSB78SVW8,3.4,4.2,4.0,31,159,66.1290322581,5.1935483871,54.8387096774,"But what you do to get the ""Beast Mode"" medal is the larger part of why Minkoff talked with me earlier this week about designing for trophy support on the PS3."
1078,335VBRURDIZTX6ITIL9HR1WE9C5E9W,5.2,4.8,4.8,36,189,59.7222222222,4.91666666667,52.7777777778,"But while fans view it as a posthumous tribute to the King of Pop, what they don't realize is that This Is It was only one part of a grander comeback scheme orchestrated by Jackson himself."
1086,3TKXBROM5S9UJNXO0GQL1A89XAOJI5,5.2,4.6,4.6,13,82,65.3846153846,3.53846153846,61.5384615385,"By adopting the ""This is it!"" battlecry, Jackson's promoters assured a fan frenzy."
1087,3TTPFEFXCSJIZX7XAFEBSU2PBRP6HT,5.6,5.4,5.0,19,98,94.7368421053,3.31578947368,47.3684210526,"By any fair measure, for example, the percentage of taxes of GDP is among the lowest in the world."
1092,3MDWE879UG1VQ3698U7RQTQT6FS9BR,5.4,5.0,3.4,21,135,71.4285714286,3.90476190476,61.9047619048,By examining the land and resources necessary to produce the meat and grains that compose pet food they discovered something startling:
1094,3WGZLY9VCGLORVLJHYSJLNJIPULD8C,5.4,4.8,4.6,15,83,63.3333333333,5.53333333333,73.3333333333,"By now, ""Wall Street has come to Washington"" has become something of a hoary trope."
1100,3BCRDCM0OCT91N85G0H85MIH38T6KX,4.8,5.4,4.6,21,132,66.6666666667,3.09523809524,57.1428571429,"By the year 2011, with his reputation as a superstar firmly refurbished, Jackson would triumphantly begin to tour the United States."
1102,3KG2UQJ0MIN3JBCSSMNM3JGCX49NQF,4.4,4.0,3.6,12,101,91.6666666667,2.16666666667,83.3333333333,"Calendaring, Scheduling Meetings: Timebridge CEO Interview Reveals Strategic Importance of This Space"
1104,3SNR5F7R91SM87BWMFFU4UVHS2SEIF,5.8,5.8,3.6,32,212,71.875,7.0625,75.0,"Calling Scozzafava's move a ""selfless act,"" Steele says the RNC's change of course is effective immediately and will include financial backing and get out the vote efforts for Conservative candidate Doug Hoffman."
1107,3L1EFR8WWS4L3KIPDWTN9JHELDK9F9,2.4,3.2,4.0,10,68,85.0,3.5,70.0,"CameraBag, for being two whole dollars more than Photoshop. (Sorry!)"
1109,3HKIF5DF6XWRHKEKOGZ5R4HQMSK9G8,4.6,4.8,2.2,14,81,85.7142857143,3.57142857143,64.2857142857,Canada uses the database to refuse border entry to anyone with a criminal record.
1116,3I4E7AFQ2JYKS1DZUSPPFHAI8R3TJV,5.0,5.2,3.6,21,145,69.0476190476,4.71428571429,71.4285714286,Candidates and outside groups in New Jersey's highly contested gubernatorial race have spent nearly $37 million dollars on advertising since May.
1117,3PUV2Q8SV337TTJQKACTCP9JX06DBB,3.8,3.2,3.4,7,32,50.0,9.42857142857,71.4285714286,Can Dodd and Shelby make a deal?
1139,329E6HTMSV1A44LNXYJAYJ6XTHRK35,6.0,5.8,2.8,38,208,53.9473684211,4.26315789474,55.2631578947,"Certainly, it would seem to help Hoffman if Scozzafava decided to endorse him - but only 15 percent of Scozzafava's voters had a favorable view of Hoffman, so they aren't going to come over easily, if at all."
1141,3D0LPO3EAAYUAY3QKB4TVUJJMNWOYZ,5.6,5.4,4.0,28,163,60.7142857143,7.35714285714,64.2857142857,"Change is undoubtedly coming, spurred on, predictably enough, by economic stress, and to my eye the Reed Smith experiment looks like it makes a good deal of sense."
1142,3MJ9GGZYO25F79GIH7SGLVY9IRXA25,5.6,6.0,2.0,29,193,84.4827586207,3.62068965517,75.8620689655,"Changes include developer access to user emails, more prominent app displays on user profiles, all-new homepage dashboards for apps and games, and improvements to Open Graph and Analytics APIs."
1153,372AGES0I348765W77ZV6BHFV4MRX5,1.6,1.8,5.0,3,13,16.6666666667,13.0,33.3333333333,Check it out.
1155,3PKVGQTFIGJX7BV6C3LXPPOOXAGRYB,4.4,4.8,2.8,45,231,60.0,6.35555555556,57.7777777778,"Check out the full article at The Simple Dollar for more ways you can save using your capture tool of choice, and if you've got a great example of how ubiquitous capture has saved you money we want to hear about it in the comments."
1169,3BC9H1KCYTB2F7CSBXV3COW5PPUWYI,5.0,6.2,3.6,24,148,77.0833333333,4.75,70.8333333333,"China's growing addiction: online farming games - ""A new agrarian revolution has occurred in China, but only in the virtual worlds of social games."""
1178,3YKP7CX6G1ERCKIGTX97CXZNBP47BD,3.6,4.4,3.6,16,92,65.625,9.125,68.75,"Chipotle is doing their yearly ""wrap your head in tinfoil and get a free burrito"" promotion."
1182,3RWO3EJELG8F5S4ONMAZ67DZP7JP1J,5.2,5.6,3.0,27,162,79.6296296296,5.11111111111,70.3703703704,"Chris Wallace, the host of ""Fox News Sunday,"" sits down with Rush Limbaugh, the conservative radio talk show host, who is one of Democrats' most colorful critics."
1204,3M67TQBQQGNQ7T1H2G7VVI6NOX7A9X,5.2,5.0,4.4,19,121,60.5263157895,3.36842105263,63.1578947368,"Clinton discussed tax disparity and foreign aid and said taxpayers and Congress ""want to help those who help themselves."""
1205,367O8HRHKF7TAJHZ2LXVZAPDOB0S4F,5.0,5.4,4.6,44,263,69.3181818182,5.02272727273,56.8181818182,"CLINTON: I appreciate too the idea of a sustainable, long-term partnership, and to highlight the opportunities that exist and to use the tools that are already at our disposal, tools like OPIC or the Export-Import Bank or making sure that travel visas get issued."
1227,30QQTY5GMJJ68JRMTOQ2HNRB0AAU7G,6.0,5.6,4.2,13,96,80.7692307692,3.76923076923,69.2307692308,Committees in both houses of Congress defeated thirty different amendments barring such funding.
1228,37VHPF5VYB2EM3F5H2X81H104UAC8C,5.2,4.8,4.8,64,389,71.875,5.640625,59.375,"Compensation is, after all, supposed to bear some relationship - a close relationship, in a competitive market - to the actual skills that individuals possess and the manner in which they can deliver value to firm clients; tying that compensation rigidly to associate seniority makes about as much sense for law firm associates as it does for elementary school teachers, i.e., none at all."
1229,3IZPORCT1E8BLG5H23H93PTL7E3HR2,5.0,5.2,4.0,11,64,50.0,4.54545454545,63.6363636364,Compensation will be tied to those competencies by 2011 as well.
1230,3FDWKV9VCM1PTMY9XUSR05O1VZ6MUK,5.4,5.0,3.0,23,157,71.7391304348,2.30434782609,65.2173913043,"Comprised of 11,000 physicians and scientists, ASN continues to promote expert patient care, to advance medical research, and to educate the renal community."
1232,3VGZ74AYTFFTFILN009WTUIYSDMGCV,5.2,4.8,3.8,10,83,90.0,2.1,70.0,Computer-based self-instruction uses many of the principles of Skinner's technique.
1235,3YOAVL4CAZGQBV3DXDR3V3MGBQZZ4Q,5.8,6.0,3.4,36,235,72.2222222222,4.30555555556,63.8888888889,Conflicts of interest between the two regarding Android forced Google CEO Eric Schmidt to first recuse himself from some Apple board meetings and eventually to resign from the board altogether after Chrome OS created further conflicts.
1237,3IVKZBIBJZ8NMV5UHSHETZYHTGMSH1,2.6,3.4,2.4,23,136,65.2173913043,4.47826086957,52.1739130435,"Congratulations, you two -- and a heartfelt thanks to everyone who took the time to send in their lovingly crafted Jack O' Masterpieces!"
1239,3I7SHAD35LVNVBMDKMZGQDAHNO87M2,5.0,4.2,4.4,24,144,39.5833333333,7.41666666667,58.3333333333,"Consequently, I hereby release those individuals who have endorsed and supported my campaign to transfer their support as they see fit to do so."
1241,3TLFH2L6Y8NKM5FRN7JXG0O16GJ2TJ,4.6,4.4,5.2,13,103,61.5384615385,5.0,84.6153846154,"Conservative media push distorted comments to suggest Clinton celebrated taxing ""everything that moves"""
1243,3SR6AEG6W4SKIHH3GY93BLMIA1IHY4,5.4,5.2,3.4,34,244,61.7647058824,5.64705882353,76.4705882353,"Conservatives have asserted that Scozzafava, a GOP establishment-backed state assemblywoman who supports abortion rights and gay marriage, is far too liberal for them to support and numerous prominent GOP figures have recently endorsed Hoffman."
1244,3MVY4USGB5MNIQGENAZZTBZWTT1SIU,4.6,4.0,5.2,7,48,85.7142857143,3.42857142857,71.4285714286,Conservative women fight bigotry from all sides.
1246,3GKAWYFRAOS9XNK03FUU79E8E4MPD9,2.2,2.2,3.4,3,19,100.0,4.0,66.6666666667,Contact the podcast
1247,3J6BHNX0U8RH88EXFH3P7X43YYIKNL,3.4,3.2,3.8,2,16,0.0,14.5,100.0,Continue Reading
1248,3SCKNODZ0WFTDT7DWNEG3SZHSEI7N2,5.2,5.0,3.8,14,106,71.4285714286,4.35714285714,85.7142857143,"Contrary to previous studies, lupus patients who receive kidney transplants rarely develop lupus nephritis"
1251,3S829FDFT10E6WMRP64B1M0BG3VXD5,3.4,5.0,4.8,14,66,71.4285714286,2.64285714286,71.4285714286,"Copenhagen may be a bust, and it's all the U.S. and E.U.'s fault -"
1256,3AC6MFV69JHKN7R8CKBMPSVKGVMHZV,4.8,4.6,3.2,36,185,65.2777777778,6.83333333333,55.5555555556,"Corzine, who is estimated to be spending nearly $2 million a week on advertising has been increasingly negative in his ads, a move seen by many as a means to close the gap in the polls."
1258,37OPIVELUT2JMZJ00SVN8Z4B7AFAHN,2.8,3.8,4.6,8,47,43.75,2.75,75.0,"Could be, but how conservative are those votes?"
1259,3JVP4ZJHDORNHHW2E8GFJ5TDY1II0X,2.0,4.8,4.8,54,280,68.5185185185,3.90740740741,44.4444444444,"'Could be that there's another way for him to earn a buck that doesn't have to do with being in the spotlight - he remembers at the beginning of the interview his prospects in hockey or as an electrician - because Levi sounds down, out, and tired of dealing with all of this shit."
1263,3IH9TRB0FAYNO6HKARKFXACN3TOI10,5.4,5.4,3.0,40,237,76.25,4.175,60.0,"Counselors will be at school Monday to talk with Ross' classmates and any other students who feel the need to talk about the incident, said Eftychiou, describing the violence as a rare occurrence even in vicinity of the suburban school.]"
1264,3TC2K6WK9F11OLN3K982P4SES3X28T,4.6,5.0,4.8,12,97,83.3333333333,5.5,91.6666666667,Courteney Cox's new Cougar Town scratching post is the darn-close-to-age-appropriate Scott Foley.
1266,3O0M2G5VC51B54L0TFX4IFKNWNB49G,3.0,2.4,3.6,8,48,50.0,3.625,50.0,Create things and share them with their friends.
1278,341YLJU21HYUDRZGTVKT2TMSVZ2I2H,4.4,4.4,3.0,25,139,68.0,4.32,56.0,"Currently Brizzly is in private beta, but ReadWriteWeb has scored 2000 invites for our readers to test it out! (see the post for the code)."
1279,3FHTJGYT8MZC97UR55V2DUH5RW2PGJ,4.8,4.4,2.6,11,91,77.2727272727,2.72727272727,72.7272727273,"Currently, Brizzly offers a user-friendly browser-based interface for Twitter and Facebook."
1280,3OQQD2WO8H5JY9VZXVYYL3RK1D2I3S,5.4,6.2,3.2,32,210,78.125,3.6875,56.25,"Currently, ClubMac is offering the lowest prices on the new all-in-one desktops, with savings of between $135 and $208 after a mail-in-rebate and an exclusive 3% discount available only to AppleInsider readers."
1286,3QGTX7BCHO187E7DBIAD0VSUBMUZ5V,4.2,5.6,4.0,23,144,78.2608695652,3.52173913043,69.5652173913,"Daily Times: Clinton says Pakistan's taxes ""among the lowest in the world... We (the United States) tax everything that moves and doesn't move."""
1287,3FJ2RVH25Y512Q6DP1EGP0NPC9F29I,4.0,3.2,3.4,11,78,81.8181818182,7.27272727273,81.8181818182,Dan Riehl has a shocking behind-the-scenes post detailing the thought process:
1290,3PA41K45VM3TGEJQC2R87H4CSTJ7PY,5.4,5.6,3.2,22,140,88.6363636364,3.04545454545,77.2727272727,"David Axelrod, one of Mr. Obama's top advisers, talks Afghanistan, health care, and economics on ""Face the Nation"" with CBS's Bob Schieffer."
1292,3GONHBMNHUX6FLSJ3HRZHX3GXHLMZ9,4.4,4.2,5.0,31,168,56.4516129032,4.8064516129,54.8387096774,"David Brooks today says he wanted to write a column about Obama's pending decision over Afghanistan, and in order to write this column, this is what he tells us he did:"
1293,30EMX9PEVJIEOL62NDKB6RE9LXQKSX,5.4,6.0,3.6,21,128,61.9047619048,7.28571428571,71.4285714286,"David Cromer, who also directed the production of ""Our Town"" that is still running Off Broadway, was directing both Simon plays."
1294,35JDMRECC388CG51WRFRJII1DPZGEO,5.6,4.6,4.4,17,104,94.1176470588,4.35294117647,82.3529411765,"David Plouffe, Mr. Obama's campaign manager last year, has a similar discussion on NBC with Mr. Gregory."
1296,35A1YQPVFDFMCOI3BEMR00P4F9TI5I,4.8,4.6,2.8,9,50,77.7777777778,6.66666666667,66.6666666667,DeDe Scozzafava has dropped out of the NY-23 race.
1302,39KV3A5D176QT6ZI4JV22M9NFDQ7SE,5.4,5.4,2.6,25,166,80.0,6.36,72.0,Democrat Bill Owens and Conservative Doug Hoffman have put out statements reacting to moderate Republican candidate Dede Scozzafava dropping out of the race in NY-23.
1303,3GVPRXWRPGT1ZSWMZ71OYK306FOI7X,5.8,6.0,4.2,39,240,73.0769230769,6.5641025641,71.7948717949,"Democratic Gov. Jon Corzine is running a close contest with Republican Chris Christie - a recent New Jersey poll found them virtually tied, while the Rasmussen Report which Republicans love to love has portrayed Christie with a slight edge."
1305,33IXYHIZB4HIXMXUXCU2HEO036V2ES,5.6,5.2,4.2,39,219,74.358974359,4.28205128205,64.1025641026,"Democrats, in turn, will argue that the GOP has grown too conservative for the party's moderates -- a case that was helped today -- except that the vast rural region of upstate New York is hardly a bellwether district.)"
1307,3JY0Q5X05I56WU1S2M5FJL3DQ5EGG5,5.2,4.6,3.2,11,71,81.8181818182,3.81818181818,63.6363636364,Democrats this week also received a personal letter from the president.
1308,3EFNPKWBMRN8REEJT59SFZROFJM30J,4.4,5.2,2.4,25,152,74.0,4.48,60.0,"Demoed on YouTube, the blacksn0w exploit will provide a baseband unlock of the 3.1.x firmware allowing your iPhone to run on your preferred GSM carrier."
1313,307L9TDWJXRBCA6QUBBQQBN1NCWN3D,4.4,4.8,6.0,20,120,57.5,2.2,60.0,"Despite all of the custodial trauma Levi's claiming, you've gotta wonder if he isn't enjoying his time in the limelight."
1321,375VMB7D4IIHG1XWQK4AYCDWSQRIDQ,5.0,4.4,3.4,14,91,78.5714285714,5.92857142857,64.2857142857,"Development for trophy support necessarily comes toward the end of a project, Minkoff said."
1322,3SX4X51T8Z8TEG5N45QDS81CJWTAOB,3.2,3.6,5.4,31,198,80.6451612903,2.93548387097,61.2903225806,Did he talk to Max Boot or one of the decorated members of the elite war-cheering Kagan family or similar discredited war-lovers from the American Enterprise Institute and The Brookings Institution?
1323,30QQTY5GMJJ68JRMTOQ2HNRB0AB7UU,3.2,1.6,4.4,4,21,100.0,7.0,100.0,Did Levi approach VF?
1330,3Y40HMYLL0H0NYXDB1U0BM4Z23QUXC,5.4,5.6,4.0,31,193,70.9677419355,2.74193548387,61.2903225806,"Directed by Hype Williams, the video not only highlights the majestic boroughs and surroundings of NYC for folks to visualize, but brings forth somewhat of a revitalization of the Empire state."
1331,3WGZLY9VCGLORVLJHYSJLNJIPUN8D9,5.4,5.4,4.6,14,78,64.2857142857,7.64285714286,71.4285714286,"Disingenuous or not, the idea that solar takes up too much land is widespread."
1335,3SNR5F7R91SM87BWMFFU4UVHS2SIEJ,5.4,5.2,3.4,13,80,92.3076923077,4.30769230769,69.2307692308,D-Lister Avril Lavigne appears on the cover of Z-List magazine Savvy this month.
1345,3WUVMVA7OA25DKJU6E1U868G30VZA1,3.2,3.2,4.4,23,139,54.347826087,5.17391304348,65.2173913043,Does anyone really believe that a government plan consisting of nearly two thousand pages will simplify things and leave us a freer people?
1346,3HYV4299HZVTJ1ZJDT33R513P6O8E2,3.0,3.0,5.0,7,34,57.1428571429,9.14285714286,57.1428571429,Does he still count as a centrist?
1349,3SSN80MU8BNMK2S1HNQY5ZV10CSKX5,3.2,3.4,3.6,7,50,71.4285714286,10.5714285714,85.7142857143,Does Netflix offer the hottest releases digitally?
1363,3S1L4CQSFW4Z83SU527N5ESYRV2FAU,2.0,2.0,3.8,5,40,30.0,5.6,120.0,Don't conservative women feel oppressed?
1364,3S8APUMBJWI4RDXMBG7J0PC49DNFBP,3.2,3.6,5.0,14,86,67.8571428571,6.35714285714,85.7142857143,Don't conservative women see how reproductive control puts a woman in the driver seat?
1369,3ZLW647WAKUFNOHX8SD6YNK3CH6323,3.8,4.8,4.4,44,253,55.6818181818,6.04545454545,63.6363636364,"Don't get me wrong, there can still be a ""fourth wall"" during a live concert or video, but real, meaningful connection with the fans is what keeps me in their heads after the show's over (heck, even your ""character"" can interact with fans in-character)."
1372,3EHIMLB7F6Y53BQL3UB9C8YGHMG8HI,1.8,1.8,5.4,10,42,50.0,5.5,60.0,Don't let the door hit you on the way out!
1376,3GITHABACXKMRSA7QBXL71I9HYW2NH,3.6,3.8,5.0,14,68,71.4285714286,6.85714285714,64.2857142857,Doug finally got to sashay around in public in a pair of pink heels.
1377,3U18MJKL1TLZPA29N4MRJERVTP9CN0,5.4,5.2,3.6,30,190,80.0,3.66666666667,70.0,"""Doug's campaign will receive the financial backing of the RNC, and get-out-the-vote efforts to defeat (Democrat) Bill Owens on Tuesday,'' Steele said in a statement issued by the RNC today."
1383,3GL25Y6842THAQS42Z3EKCN5PHNXMN,2.2,2.2,3.2,3,20,66.6666666667,0.666666666667,66.6666666667,Download the podcast
1392,3ZQX1VYFTC4FVSC8776ZWHVHT8U8O6,5.2,5.4,3.2,16,94,71.875,7.375,75.0,Dr. Mark Levin wrote a seminal book that really swept this country called Liberty and Tyranny.
1396,3RWB1RTQDIMXGSO9M7JELH073DQ8PN,3.6,5.8,4.4,11,68,59.0909090909,2.36363636364,81.8181818182,"Drudge: ""Hillary: 'We tax everything that moves and doesn't move.' """
1400,3XABXM4AJ04IG4POMKY3LMQH89C8QE,2.2,3.0,3.6,4,19,75.0,7.5,100.0,Dump Dede has more.
1401,3UUIU9GZC44CL2YE5QLVE7RDQQA5TN,4.0,4.8,4.0,12,78,87.5,1.66666666667,58.3333333333,"During a 2006 examination, an SEC staffer asked Bernie Madoff for information."
1402,36818Z1KV2C4SRC1L76L4531O5Y3AA,5.8,5.6,4.0,46,267,69.5652173913,5.36956521739,60.8695652174,"During a very unifying Democratic convention, a media not ready to let go of the meme treated the viewing public to endless interviews with PUMAs from far and wide, talking about how, as women, they felt compelled to turn their backs on the Democratic Party for-EVAH."
1403,3TKXBROM5S9UJNXO0GQL1A89XAOIJ4,5.0,5.4,3.2,21,131,76.1904761905,4.38095238095,61.9047619048,"During her roundtable discussion, Clinton called on Pakistan to raise more of its own revenues, rather than relying on foreign aid."
1404,3BA7SXOG1IPIS54OZZN3QC0M4VE8RF,4.4,4.8,3.4,29,176,82.7586206897,5.24137931034,68.9655172414,"During lunch Saturday, Seaman Recruit Michael Ware, 20, was washing dishes in the mess hall, his right arm revealing the tattooed names of his older brother and younger sister."
1407,37PGLWGSJS5PU736I1QX2P8MCZOIK3,5.4,5.6,3.2,36,241,68.0555555556,3.13888888889,66.6666666667,"During the 2008 electoral cycle, the public conversation had to endure the endless bleatings of political pundits who knowingly warned that women may not support Barack Obama because he had denied Hillary Clinton the presidential nomination."
