Sentence ID,HIT ID,Formality,Informativeness,Implicature,Length in Words,Length in Characters,F-score,I-score,Lexical Density,Sentence
1405,3B623HUYJ3PUTK41EON8GM5IQXX8S3,4.2,4.4,4.0,19,102,76.3157894737,4.31578947368,57.8947368421,During my many trips to this region I've always gone to Donnelly's with a fantastic view of the peaks.
1425,3N3WJQXELRPW3S7MEYH6U9EKC3WL2Y,1.8,2.6,4.0,2,12,0.0,7.5,100.0,Easy enough.
1433,3MG8450X2N9VEPVMPAKJH9IW04HPUJ,2.0,1.8,3.8,8,52,68.75,8.0,62.5,edit: and that thing about rhythmbox taking forever.
1434,3X0EMNLXEOOVR4KMU0UODVKFEBQPV8,2.0,3.2,4.8,7,41,85.7142857143,4.85714285714,85.7142857143,EDITED Bad news for not English speakers.
1435,386T3MLZLMUUSBKP5M4O6GZZV5D80F,2.2,3.6,2.6,7,45,57.1428571429,2.14285714286,57.1428571429,*edit: I disable this before using wifi-radar
1436,3XDSWAMB21RKS7F13WE8N8M0Y0WCQN,3.4,4.4,4.8,13,68,76.9230769231,3.84615384615,53.8461538462,Edit: It seems to be an error in the latest version of Greasemonkey.
1437,3OCZWXS7ZN6O2PQ9WHJ4SGHWWDNL5Z,3.2,3.4,2.4,12,90,83.3333333333,3.58333333333,91.6666666667,Edit: just tried Beep Media Player (sudo apt-get install beep-media-player from universe).
1438,372AGES0I348765W77ZV6BHFV4MXRB,2.2,3.2,5.6,23,121,52.1739130435,4.34782608696,78.2608695652,"Edit: Maybe not, the deps are ugly and SourceForge is down for maintenance (as usual) so I can't even grab the gtk# libs."
1439,3BDORL6HKJCK48U1GB38SYW5UMYCRO,3.6,3.4,4.0,17,95,61.7647058824,8.11764705882,64.7058823529,Edit: Moderator - If this has not been posted before please consider making this link a sticky.
1440,3B9J25CZ24CW5NUEV03DI811GOHCSC,2.2,3.4,4.8,10,56,70.0,1.4,70.0,"EDIT: OK, I'm ignorant, and the above amply displays it."
1447,3G5RUKN2EB2XRCV6BKC0HOQNN46N9U,2.0,2.4,3.2,7,33,64.2857142857,3.42857142857,42.8571428571,e.g. in the source code you have:
1449,37SDSEDIN81UZ057158OKLI90XJ81I,4.2,4.8,4.0,18,103,69.4444444444,3.55555555556,50.0,Either that or the network has everything it needs from your provider's SIM card installed in the back.
1453,3RWSQDNYL8LU4U92GITFJF3POBFFF7,3.8,4.6,3.6,9,45,66.6666666667,7.55555555556,66.6666666667,Eject as a term has been replaced by unmount.
1454,3N5YJ55YXF2BWV5B3QQ0DJ17TMONA9,2.4,3.0,4.2,24,136,62.5,3.79166666667,62.5,"""eject"" probably does send something to the drive as the iPods seem to like this (the ""do not remove"" disappears from the iPod display)."
1455,3QGTX7BCHO187E7DBIAD0VSUBMW5Z3,2.6,4.6,3.6,19,112,60.5263157895,2.68421052632,68.4210526316,"""Eject"" unmountes the device (if still mounted) and then tries to eject the device if possible (for CDROMs etc)."
1464,37Y5RYYI0O4K8L59MWZ0WLMBH65SXU,5.2,4.8,3.2,23,154,78.2608695652,2.08695652174,56.5217391304,"Endless options along the Hudson like the Catskills and, particularly, the Town of Woodstock where you will an delightful afternoon and great restaurants."
1469,3M4KL7H8KUM7VMMJ8QBQ07MIU2U61V,2.0,1.8,2.8,1,6,0.0,0.0,0.0,Enjoy!
1471,3ZC62PVYDG9S42R8G65NVT33WL7XX7,2.6,2.8,3.4,5,30,70.0,1.6,80.0,"Enjoy, it's a wonderful place."
1472,3WKGUBL7SYL666M9IC0UNOBIWHS4LD,2.0,2.6,3.0,3,20,66.6666666667,4.0,100.0,Enjoy safe travels!!
1473,38O9DZ0A61MEK74FRUB45QWNM8862C,2.6,2.6,3.4,3,17,50.0,1.66666666667,66.6666666667,Enjoy your visit.
1486,3AC6MFV69JHKN7R8CKBMPSVKGVLZHC,3.8,3.8,3.8,16,81,31.25,9.25,62.5,Especially if you are getting it going for a school it will still be very useful.
1488,3YO4AH2FPCJ0YFKLRGLOS7KZPBZQ08,2.2,2.8,3.0,6,32,75.0,3.33333333333,83.3333333333,eth1 is my Airport Extreme card.
1492,3ECKRY5B1PVKJ22SI2T7P4WZG80ZI5,5.2,5.6,3.4,9,64,44.4444444444,6.66666666667,88.8888888889,"Even after shutdown, desktop systems are still partialy powered."
1498,3M47JKRKCW0P6M647BK5FH9Q88Z86G,2.6,2.0,3.8,7,48,57.1428571429,6.71428571429,57.1428571429,Even if you do a complete uninstall/re-install..
1500,3N2YPY1GI5XRUDVWLMEDJJLB04OVET,3.4,3.6,5.0,10,57,70.0,6.6,70.0,Even old girls like that are fine for typing assignments.
1502,3JUDR1D0D5Q7UPNZ63P2BVDEM9JQ2S,4.8,5.0,3.8,16,75,75.0,8.5,56.25,Even the permits are diffficult to get in NY to place a pool in the ground.
1506,32L724R85KJQ5Y0MVTV5Y6UL69UIP4,5.8,5.6,3.0,25,144,60.0,5.48,52.0,"Even though you just stepped out for a moment to take a picture, you'll need the proper documentation (as listed above) to re-enter the country."
1509,31JUPBOORM37P79BUFQ740RNY3OL81,4.0,4.8,4.4,12,72,45.8333333333,6.0,66.6666666667,"Eventually, I am trying to eliminate MS operating system on my desktop.."
1515,3JMQI2OLFY49U28NN0H23K9DEPLNDB,2.8,3.2,3.6,10,46,20.0,9.6,60.0,"Ever time I run ""startmol"" this is what i see:"
1522,3ZFRE2BDQ8DH9XRNHOT8SEJE4L5XZ4,2.6,2.4,3.8,8,49,37.5,4.25,50.0,Everything depends on what you are looking for...
1523,3GONHBMNHUX6FLSJ3HRZHX3GXHKZML,4.0,4.6,4.0,42,245,66.6666666667,6.59523809524,59.5238095238,"Everything is working wonderfully except that I set the mount point as /media/Work Drive/ and many applications and anything in the terminal don't like the ""white space"" between ""Work"" and ""Drive"" so I want to change the name in the mount point."
1524,3NQUW096N5773CSLZ7WL4WMYI96L9Q,3.4,3.2,3.0,6,37,50.0,8.5,83.3333333333,everything seems to be working great.
1525,37S0QRNUFAFCA0PS0QH3ZV5HE3P882,2.6,3.0,4.2,19,108,68.4210526316,8.05263157895,57.8947368421,everything used to work fine until i plugged the monitor into a windows machine (which i couldnt make work).
1526,3ACRLU860MDCLZXQG5NDI7R4XC9BE4,2.2,4.0,4.2,5,37,80.0,8.0,60.0,Everything works except for wireless.
1528,3UQ1LLR2697L8V2QRDAL0RXIOROLA5,4.4,4.4,3.8,18,86,66.6666666667,6.16666666667,44.4444444444,"Every time I try to connect in the network section of my Treo, I get the 0x0305 error."
1543,371QPA24C1NDXKXV43JJBHEWEA4T1S,4.0,5.4,3.6,21,135,57.1428571429,3.95238095238,90.4761904762,External USB disks are very common and sdparm although available isn't installed by default which implies it's use isn't standard fare.
1552,38B7Q9C28F4PKRPEC3QJFD41SEI967,2.2,5.0,3.4,21,109,73.8095238095,4.7619047619,61.9047619048,FAO Schwartz is right at the bottom of central park on the east courner if I remember correctly 58th and 5th.
1567,3CMIQF80GMPVCQ60T51518UQ2ELQ69,3.0,4.0,4.4,6,47,50.0,1.16666666667,66.6666666667,Finally I reenabled those offical repositories.
1577,375VSR8FVV8XC15B8PNG3WXQ34JZR9,1.6,3.4,3.4,9,42,55.5555555556,7.0,66.6666666667,first time in my life ever using linux so.
1578,3DA79LNS58U97NBAR7X2ZATTCUIT3K,1.6,4.4,3.0,10,52,55.0,6.2,60.0,"first time using mac & mythtv, 2nd time using ubuntu"
1579,3VO4XFFP14LEGQK5CF6X7MUMXP5Q78,4.0,5.0,3.8,10,50,80.0,8.4,70.0,Fish Creek is a step down on the commercial scale.
1589,39XCQ6V3KX36J4N29DD23XZZ6IZ65D,2.8,5.2,3.0,8,42,68.75,5.625,37.5,Fn-F5 turns on the Bluetooth but not wifi.
1590,3CMV9YRYP20W9O5ULJNYTQ01EEILJL,1.4,2.8,5.0,6,50,58.3333333333,4.83333333333,83.3333333333,Followed your instructions and BAM...gott'er done!
1594,31GECDVA9IL228NGEWN7V3DZ2DA66T,3.2,4.0,3.2,18,92,52.7777777778,5.5,50.0,"For 3 weeks we are searching the way for making it works, and reformated the disk 4 times..."
1595,38XPGNCKHSZ92BY3WG20AX9KNFU4VW,3.8,4.0,5.0,13,64,42.3076923077,3.07692307692,61.5384615385,"For 57600 only, I don't think it is worth the money and trouble."
1601,3VAOOVPI3YR24ETUO4ZB95DTI3NLLN,4.6,5.0,2.2,18,118,63.8888888889,5.27777777778,55.5555555556,"For an excellent guide on installing dapper, read the guide in my signature called ""downloading and installing ubuntu"""
1602,35NNO802AUVQ2DO9FEIDUHPQ6UTNID,3.4,5.8,2.0,13,74,80.7692307692,5.07692307692,61.5384615385,"For an internal card, if your machine uses mini-PCI, get an Intel IPW2200."
1612,3QHITW7OYN8WZSI3JIIHHDWCYXBQAZ,1.8,3.0,2.2,4,44,100.0,5.75,75.0,For e-mail pick /usr/bin/mozilla-thunderbird
1614,38B7Q9C28F4PKRPEC3QJFD41SEI694,3.0,2.4,3.4,6,30,91.6666666667,1.0,50.0,For example 5V from USB ports.
1619,3S4TINXCCZMYXQAFAJQ9NJLI1EFBO8,3.0,3.4,4.4,16,97,65.625,5.875,62.5,"for example i have in first track: MODE1/2048, but it expects other block sizes, e.g. MODE1/2352."
1621,3JGHED38ECQNPSBR3PNRK8XOWYMY7J,4.6,4.8,2.8,34,196,72.0588235294,3.41176470588,61.7647058824,"For example, when the xserver starts up the ati module ""ati"", and the ati driver detects a radeon graphics card in the system, it will automatically start the ""radeon"" driver module for that card."
1626,37ZQELHEQZXCYWE00TG5MAW7N3DNMT,3.0,3.2,3.8,16,79,65.625,5.9375,56.25,For it I am looking for a good diary program to replace my old diary software..
1630,3J9UN9O9J2RJCSG8WQ1FV68DBG7J0A,2.4,2.4,3.6,9,45,66.6666666667,10.1111111111,55.5555555556,for me it bug takes place on 4th computers!!!
1636,3VMV5CHJZ7EA1ZNYMM4MI4I2GZOGTG,2.6,2.2,2.8,8,56,68.75,2.875,87.5,For some reason restart[ing] the connection didn't work.
1637,3X55NP42ENFBFVI3AQOIU0SWNRY3PQ,4.2,4.2,4.0,15,82,73.3333333333,3.46666666667,53.3333333333,for some reason that was never a problem when executing the script from the shell.
1642,3QXFBUZ4ZJFP1C2NMRUWN044ZDVGU7,3.4,5.2,3.4,19,108,71.0526315789,7.10526315789,63.1578947368,"For the guy who was wondering about scripts, open Nautilus and click File > Scripts > Open Scripts Folder..."
1643,34KYK9TV2Q7DVI28H07I7OVJY3IBS5,4.4,3.6,3.8,21,87,35.7142857143,4.57142857143,47.619047619,"For the life of me, I can't remember now how I figured out that it was at S0, but I did"
1649,34F34TZU7VYQ82JMBD5TEU1S8ERJ2U,2.6,3.6,3.8,14,120,64.2857142857,1.5,64.2857142857,"For the version Ubuntu uses, it should be something like:  btlaunchmanycurses <directory> --tracker_proxy 127.0.0.1:8118"
1652,3HFWPF5AK8I8SNYV27SCP5X7AB53S6,4.2,2.8,3.8,22,137,56.8181818182,4.63636363636,63.6363636364,"Fortunately, I have just booted my system successfully again after flipping the wireless card switch on the chassis to the 'on' position."
1654,32PT7WK7DLE2QYFD5HXNU6B798UD3L,2.6,3.0,4.2,11,48,54.5454545455,2.54545454545,45.4545454545,"For what I know, most of them use the same name."
1657,341H3G5YFZD9C7LCEC41J0W3UEL0ZD,2.0,3.0,3.4,4,29,87.5,5.5,50.0,For www pick /usr/bin/firefox
1660,3L2OEKSTW89RP6GADUFXY8TJ7ISY86,1.8,2.6,3.2,2,11,0.0,10.5,50.0,found it...
1673,35O6H0UNLRFI7Z29TW7RC144SOIJ5V,3.6,4.8,2.8,13,69,65.3846153846,7.30769230769,46.1538461538,"From Centrepointe we can make it in under 3 hours, no border traffic."
1675,3APP19WN70D4Z1CMQ9WT7UQOWRD6GV,3.0,3.2,4.8,33,171,59.0909090909,6.69696969697,69.696969697,from more reading I hve gathered that it is just not enough memory to do anything more significant than read email. play a few really old games and type a few papers with.
1679,38G0E1M85L48J9SIBMTIN17EMSIVUA,4.4,4.4,3.0,14,70,57.1428571429,5.5,50.0,From this link you will find different areas in which you can look at.
1680,3TCFMTM8HDNJDL3ILOZNAU56EXS129,3.0,2.8,3.0,13,67,38.4615384615,2.69230769231,61.5384615385,"from what i can understand, it cannot find the Mac 0s startup disk."
1681,39WICJI5ASR5TZK9XZMKLYUAXQ53ZB,2.6,1.8,2.8,2,11,50.0,0.0,50.0,From where?
1682,3D42WVSDH7U04LQXL8L380A5UM5FY4,5.6,6.2,3.8,40,254,53.75,3.475,65.0,"From your brief description, it seems more likely that the wireless driver is failing to tell WiFIRadar anything useful, rather than WiFiRadar itself breaking, since if it were broken, its brokenness should not survive a simple program stop and re-start."
1685,3AQN9REUTEF361C1U2QDK07KI9PYDC,4.6,5.2,3.0,24,121,64.5833333333,8.08333333333,58.3333333333,Further down I 90 there is Turning Stone Casino which has a more expensive hotel and a lodge that are suppose to be nice.
1686,3LVTFB9DE4HX9JV65IARDZ7FWSOQGB,2.8,3.2,4.4,7,55,21.4285714286,7.71428571429,85.7142857143,"Further, kaffeine sometimes plays sound, sometimes not."
1699,301KG0KX9BKUHWOWND282HLDVMOH2O,2.6,2.2,3.2,4,31,25.0,11.25,125.0,get it here www.dbpoweramp.com/
1701,3ODOP6T3ARJ05K0186IP8SC9QH242P,1.8,4.2,3.2,9,41,72.2222222222,6.88888888889,66.6666666667,"Gidday, I am a first time Linux user ...."
1704,3Z56AA6EK3Z4RB881CUOKZALSDP6M3,1.6,1.2,2.4,4,15,50.0,13.25,50.0,give it a shot.
1706,39N6W9XWRCM6ILMSWSRLQLAHV15YGM,2.2,2.2,3.6,6,32,83.3333333333,10.8333333333,66.6666666667,Give the official version a try:
1707,3INZSNUD8ZPO504TMQYXLJET904D92,4.2,4.0,4.2,17,82,47.0588235294,7.64705882353,52.9411764706,"Give us a link to your old diary software, so we can see exactly what you're after"
1709,302U8RURJY0VOJ89ELHW96FKEWPNVA,1.8,2.4,4.2,10,51,55.0,3.8,60.0,Glad to here you are enjoying Feisty on your ibook.
1710,34OWYT6U3VG5DBKFE4Z8CGU615D9I1,3.2,4.2,3.0,14,87,71.4285714286,5.64285714286,64.2857142857,gnome-panel &  will start the display manager which are the application bars and docks.
1711,3YGE63DIN7W5ICG73PKUKW2LDCGW0I,2.2,4.0,2.6,7,43,64.2857142857,5.14285714286,71.4285714286,gnome-wm &   will start the window manager.
1716,3PUV2Q8SV337TTJQKACTCP9JX07DBC,1.8,1.8,3.4,2,10,100.0,13.5,100.0,Good luck!
1717,3PKJ68EHDMVUNSM4UY801Y7UXXAJHD,2.4,1.8,3.4,2,11,100.0,13.5,100.0,Good luck!!
1718,3HYV4299HZVTJ1ZJDT33R513P6OE88,2.4,2.0,4.8,2,10,100.0,13.5,100.0,Good luck.
1719,3SR6AEG6W4SKIHH3GY93BLMIA1IYHL,1.8,2.0,4.0,6,29,83.3333333333,7.66666666667,66.6666666667,Good luck and safe travels :)
1722,3D4BBDG7ZGVSL69Z5L2CA0TPO8JC3L,2.0,1.8,3.6,3,18,100.0,9.0,100.0,"good point, holli."
1737,3UOMW19E6C5VZLW3J4Q5PXR924AC5B,3.2,4.0,4.0,16,74,59.375,8.4375,43.75,Go to the Open With tab and choose which program you want to open it with.
1738,3XU80RHWHYFA8YFOCK1D1797AVY44L,2.0,2.4,2.8,6,40,66.6666666667,6.66666666667,100.0,Go to www.1000islands.com for more info.
1739,3JMNNNO3B03CEMJLICO83KV0AA0W22,2.2,2.4,3.2,4,23,50.0,14.5,75.0,Got to start testing...
1742,3PMR2DOWON0S4HJOQPKN6ZFLART45Q,2.8,3.0,4.8,15,74,76.6666666667,3.86666666667,40.0,Grabbed a pit of history for them to remember for the rest of their lives.
1745,39XCQ6V3KX36J4N29DD23XZZ6IY56B,3.0,3.2,4.2,10,68,80.0,4.4,70.0,"Grateful for any thoughts on destinations, good hotels, must see...."
1746,3A520CCNWMZ72PSYARNHNW7YFUOEAC,3.2,3.0,2.8,7,46,64.2857142857,1.28571428571,71.4285714286,Greasemonkey doesn't detect any script at all.
1747,368IUKXGA47ACE5LTSMG134GXI06PZ,3.2,4.6,3.2,7,46,71.4285714286,3.0,71.4285714286,Greasemonkey is unable to install any scripts.
1748,373L46LKP65LPINC0JBXEQNMPEEJKH,4.2,4.6,3.6,10,61,100.0,4.1,70.0,Great outdoor life in Lake Placid if the weather co-operates.
1749,31MCUE39BJL52IP477YV0RE4M0AG3Y,3.0,3.8,3.4,5,30,80.0,14.0,80.0,Great place to raise children.
1750,3M7OI89LVXNRIPWHON0AH359YZLC6R,3.8,5.0,2.6,13,66,76.9230769231,6.53846153846,61.5384615385,Greenport also has a beach on the Bay that has a small playground.
1752,3W3RSPVVGRQ5N4GOXIRC0S9CVUGLUH,4.2,4.2,2.8,6,36,83.3333333333,13.8333333333,83.3333333333,Grounds are open daily until sunset.
1756,3VDVA3ILICE9SFBPK3KCCYZ7OGX1GS,2.4,2.8,3.6,9,56,55.5555555556,1.33333333333,66.6666666667,Guess there's not an opensource alternative to this yet.
1758,3CESM1J3EH20WN2M5E0BTXCCQF2W6J,1.8,4.2,2.4,6,33,75.0,2.83333333333,66.6666666667,Guided tours (last tour at 4:30).
1759,3VDI8GSXAESR3FVAJOTRR8MF2M2G8Q,3.6,3.4,5.0,14,62,67.8571428571,6.0,57.1428571429,"Guys,  This is my first post on the forum that I love so much."
1769,3LXX8KJXPV8F9XVICZCDWDQSDEBO9A,2.2,2.2,2.6,2,17,100.0,2.0,100.0,Happy Birthday!!!
1770,32ZCLEW0BYJM09KSDBG5A79LJOKJPI,2.2,2.4,3.6,2,14,100.0,2.0,100.0,Happy Camping.
1772,3QI9WAYOGPA7P6LDL9QAW89RK276SF,2.0,2.0,2.8,3,15,100.0,5.33333333333,100.0,Happy New Year.
1775,37VE3DA4YTGO59OS66VJ3AOHPS1HBQ,3.0,3.4,5.0,23,116,58.6956521739,6.82608695652,60.8695652174,has anyone else been told that they were a positive person and that they would be a good cast member in the program?
1776,3SX4X51T8Z8TEG5N45QDS81CJWTOAP,3.0,3.6,4.6,10,58,75.0,4.6,70.0,Has anyone else heard of or experienced a similar problem?
1778,3LXX8KJXPV8F9XVICZCDWDQSDEC9OW,2.0,2.2,4.8,4,18,75.0,8.5,75.0,Have a great time!
1779,3MDKGGG61PM846YSA9V06D5DMLL6T4,2.6,2.0,2.6,4,18,75.0,8.5,75.0,Have a great time.
1780,3MD8CKRQZYM7CM07Q3KUF290K68JRA,2.8,2.8,4.2,10,56,45.0,12.9,70.0,"Have a great weekend, and make sure you drive carefully!"
1781,35JDMRECC388CG51WRFRJII1DP1EGO,1.8,1.8,2.4,2,9,50.0,10.0,100.0,Have fun!
1782,3NZ1E5QA6Y0CPG4X54UAEDLRKJ95BW,2.8,4.4,3.4,14,70,71.4285714286,5.5,35.7142857143,"Have had quotes for limo transfer for the four of us, all around $300."
1783,3UOMW19E6C5VZLW3J4Q5PXR92495C3,3.4,3.6,3.8,9,46,27.7777777778,6.0,100.0,Have not been to Shelter Island so don't know.
1791,3CZH926SIBDS00CH1QDQATLYNKS4ER,2.0,3.2,3.0,11,115,68.1818181818,9.81818181818,90.9090909091,Head over here instead: Gives you fan-control with a GTK-Gui: http://www.gambitchess.org/mediawiki...ad_Fan_Control
1866,3LOJFQ4BOWE8MWNKQNPMBSS9KUGDKW,1.4,1.6,4.2,1,6,100.0,0.0,100.0,Hellò.
1867,3IZVJEBJ69J4QI7RG1KIS16U7H76ZK,2.6,1.6,3.2,1,6,0.0,0.0,0.0,Hello.
1868,36JW4WBR05JEIQ08B8HFM0F24QTHF8,3.2,2.4,4.6,13,69,46.1538461538,7.92307692308,53.8461538462,"Hello All,  I am wondering if someone else has run into this problem."
1869,32204AGAAABKWQW3MSNX4LFE55SGH5,1.8,3.6,3.4,8,40,75.0,4.375,62.5,hello all:  I have the same exact drive.
1870,3D5G8J4N593TJWDTBH38I5LC3EBTVH,2.8,2.8,3.0,33,167,50.0,4.93939393939,57.5757575758,"Hello all,  I would like to first say that I've been lurking on these forums for a long time and wish to say that the community here is very friendly and most helpful."
1872,3EN4YVUOUBRR9IMJZ2QM4KVOLNTJX6,1.6,1.8,3.4,2,9,100.0,0.5,100.0,Hello Ed.
1873,31ODACBENTE0ZO4X0I482DQIK3IQSV,2.4,3.2,4.0,19,98,73.6842105263,6.0,52.6315789474,"Hello fellow Ottawan,    As a regular to LP, First question, what part of the city do you live in?"
1874,3ZQA3IO31AQXKSSN8MXKH789F2O1OF,3.0,5.0,3.6,27,153,81.4814814815,4.66666666667,59.2592592593,"Hello, I am dual-booting XP and Feisty, and have a partition for Feisty (ext2) a partition for XP (ntfs) and a common work partition for both Os's(ntfs)."
1875,32204AGAAABKWQW3MSNX4LFE55THG7,2.6,3.6,4.4,24,138,62.5,6.16666666667,58.3333333333,"Hello, I am looking for some help re travel insurance for someone who is on regular and ongoing medication to control high blood pressure."
1876,3Q7TKIAPOS9J6252BN1NQS5O9ULDLZ,2.2,2.4,3.4,16,67,43.75,5.625,50.0,Hello I am new to UBUNTU too I love it but I have a similar problem
1877,362E9TQF2GPKSL7NSA5I4XGT5I7GIY,3.4,3.2,4.6,19,109,71.0526315789,5.73684210526,52.6315789474,"Hello, Is it possible in Ubuntu to set a default program for a file extension, indepentdently of its content?"
1878,3KTCJ4SCVF09KP7BV6I7P3J4K28M1K,3.2,3.6,4.4,14,89,53.5714285714,4.28571428571,64.2857142857,"Hello,  I've been having an intermittent problem using wireless networks on my 12"" ibook."
1879,3P4ZBJFX2U2WFGVX673FN3PPJE5WFM,4.0,4.8,5.0,60,338,64.1666666667,5.51666666667,61.6666666667,"Hello,    My wife and are are heading to Saratoga Springs to catch a concert in a couple of weeks, wondering if there's any hotels with walking distance of SPAC...want to have a few and not drive; also if anyone knows about bringing cocktails to the concert, I'm been given mixed advice; perhaps they have an outdoor bar at the concert..."
1880,39HYCOOPKNK3CKNNBZ22Q5KD9ZBDM1,3.8,5.0,3.4,30,161,60.0,5.4,60.0,"Hello,    You might want to consider staying at a bed and breakfast or guest house as they offer larger rooms as oppose to small hotel rooms for a cheaper price."
1881,3LB1BGHFL1VANQ8YGSQSP4P6LVDYTV,3.2,4.4,4.4,14,66,32.1428571429,6.92857142857,57.1428571429,He loved the food there and said it really made him think of home.
1883,3L60IFZKF2HYWMRE6Y5FPLRFK56HH6,1.4,2.2,3.4,1,5,100.0,0.0,100.0,Help.
1884,3EKZL9T8Y7L7FEGYK6REEUUZ7D1CHS,2.0,1.6,3.2,1,4,100.0,12.0,100.0,HELP
1886,36KM3FWE3QBQSXF6VHCISG34KL870S,2.0,1.8,3.8,3,14,0.0,3.0,66.6666666667,Helped me too.
1887,3DGDV62G7N8MUDMK6QADBQN4HDYP21,1.4,1.6,2.2,2,12,50.0,6.0,100.0,help please!
1893,3126F2F5F72EPTY0ZA5EDRWTEGOEPS,3.0,2.6,3.6,5,20,30.0,4.2,40.0,Hence I need a visa.
1902,3XEDXEGFX2NENCMQEB1RWL8QQ58K0B,5.0,4.4,4.8,8,46,68.75,8.0,75.0,He prefers large plates and casual dress code.
1909,3IYI9285WRZ36KBO86UZQ7AEK55CJX,1.8,2.6,3.8,7,33,50.0,6.28571428571,71.4285714286,here are is content of my script.
1910,3MYASTQBG6AUXZLF3S9J7E4IJ08DQO,3.0,3.4,2.8,8,72,93.75,8.75,112.5,Here are the ground rules for SPAC:  http://www.spac.org/groundrules.cfm
1918,3MXX6RQ9EU4WXR17A4T145K21RU4PC,4.0,3.4,4.2,12,64,83.3333333333,7.0,66.6666666667,Here is a list of some other private camp sites around Saratoga:
1919,33TGB4G0LOGLNLIOBW4Q6QIXJPJTXK,3.0,3.4,3.6,7,32,71.4285714286,6.85714285714,71.4285714286,Here is a map link of manhattan.
1920,30Y6N4AHYOVU900FG7YJC4ENFMADRP,3.2,4.2,4.4,12,56,45.8333333333,4.25,66.6666666667,Here is an info page that might help you plan your trip.
1921,3X55NP42ENFBFVI3AQOIU0SWNRYP3C,2.2,3.2,4.2,6,22,50.0,9.33333333333,50.0,Here is the good one :
1922,3W0XM68YZOUEU178AU5RAQR0VXEK1E,3.0,3.0,3.2,7,34,71.4285714286,5.14285714286,71.4285714286,Here is the link for central park.
1923,36D1BWBEHM0G9AP7EAILUMT9C8MM21,2.2,2.2,4.4,4,19,50.0,5.0,75.0,here is the output:
1924,38EHZ67RILR6O4XEDP3AWQNAMRSMGL,2.6,3.4,3.4,9,46,77.7777777778,6.77777777778,66.6666666667,Here is the tail-end of the pppd call tmobile.
1925,3566S7OX5CIQZM0OR0GI6LMEPDE71V,2.2,4.2,3.4,30,172,75.0,2.0,63.3333333333,"here is the ( temporary )script to UNMOUNT and SPINDOWN the ahrddrive without being root ( require pmount , zenity and sdparm , sudo aptitude install pmount zenity sdparm )"
1926,3Z33IC0JCZLAZH4FDBYRR5K09799VY,2.2,3.2,2.8,8,56,87.5,3.625,100.0,here is the website for Fish Creek www.fishcreekpond.com
1931,36GJS3V78UPGNWRTASQIGYVTIXWGJA,2.0,3.6,2.6,75,622,78.6666666667,3.69333333333,84.0,"Here's how I do it:  > Open mime.types: sudo gedit /etc/mime.types > Search for file extension: <ctrl+f> ""file type"" > Copy Mimetype > Create a backup of defaults.list: sudo cp /usr/share/applications/defaults.list /usr/share/applications/defaults.list.backup > Open defaults.list: sudo gedit /usr/share/applications/defaults.list > Search for Mimetype: <ctrl+f> <ctrl+v> (mimetype should still be on your clipboard) > List available applications: ls /usr/share/applications/*.desktop > Change default application or Mimetype in the form [mime-type]=[new-app].desktop > Save mime.types > Restart nautilus: killall nautilus"
1933,3LB1BGHFL1VANQ8YGSQSP4P6LVDTYQ,2.8,2.4,3.4,3,17,50.0,0.0,66.6666666667,Here's my output:
1935,3RIHDBQ1NDXKO0SPXVLSHQZB1R5MHK,2.2,2.2,4.6,9,58,22.2222222222,3.22222222222,77.7777777778,Here's some of what I've done:  Followed walkthrough here:
1936,3ZCC2DXSD6364C7SQYDRXLHL0XVYYK,2.2,4.0,4.0,19,119,60.5263157895,2.57894736842,63.1578947368,here's the final version of the script (it assumes you have at least symlinked wdpassport to /dev/wdpassport via udev):
1938,3BFNCI9LYJPM9PE3E4U1UE1BNXS73N,2.6,4.0,3.8,11,53,68.1818181818,2.81818181818,54.5454545455,Here's the output from my attempt to burn an .iso cd:
2000,37ZQELHEQZXCYWE00TG5MAW7N3EMNT,5.2,5.4,4.8,6,45,58.3333333333,2.83333333333,66.6666666667,"He was entertaining, personable and pleasant."
2016,3CIS7GGG64IRHY6WGW48NXJSMXGEUO,2.0,2.8,4.2,12,70,62.5,6.5,58.3333333333,"Hey Folks,  I applied chili555's suggestion and it works like a charm."
2018,3T5ZXGO9DDNX00QBVAYGY6NL7IIQZ0,2.0,2.2,3.4,10,55,65.0,3.0,70.0,"Hey guys, perhaps this is a very silly question, but..."
2019,3VMHWJRYHUFB4G0NGCZ1PM3WSGCXFH,1.8,2.8,4.0,12,61,66.6666666667,8.83333333333,50.0,Hey-  I ma having an issue with Open Office crashing on exit.
2020,3MWOYZD5WUN0YZZCD9VIEELCI3SON9,1.8,3.0,3.6,13,72,57.6923076923,3.07692307692,61.5384615385,"hey Louise,    many congratulations to you - i have sent you forum mail."
2021,3ROUCZ907ETIGKZOEOVVT3LH8DXOOO,1.6,1.8,3.2,2,10,50.0,0.0,100.0,Hey there.
2022,3CO05SML7U40AGZL4VAOXXU4LX1R0A,2.0,2.8,2.6,9,41,55.5555555556,7.0,66.6666666667,Hey this post have helped me quite a bit.
2023,3JU8CV4BRKB01KBPTO8AI3Q7IITOP5,1.6,2.0,3.4,1,4,50.0,0.0,0.0,hi..
2024,33KMQD9OFID4A8FQGGXR7VDRSZE77S,1.8,2.0,3.6,1,3,0.0,0.0,0.0,Hi!
